277.88009796633565,-135.1999076521204,2.840208540700178
277.88009796633565,-135.1999076521204,2.840208540700178
277.88009796633565,-135.1999076521204,2.840208540700178
277.88009796633565,-135.1999076521204,2.840208540700178
277.88009796633565,-135.1999076521204,2.840208540700178
277.88009796633565,-135.1999076521204,2.840208540700178
277.88009796633565,-135.1999076521204,2.840208540700178
277.88009796633565,-135.1999076521204,2.840208540700178
277.88009796633565,-135.1999076521204,2.840208540700178
277.88009796633565,-135.1999076521204,2.840208540700178
277.88009796633565,-135.1999076521204,2.840208540700178
277.88009796633565,-135.1999076521204,2.840208540700178
277.88009796633565,-135.1999076521204,2.840208540700178
277.88009796633565,-135.1999076521204,2.840208540700178
277.88009796633565,-135.1999076521204,2.840208540700178
277.88009796633565,-135.1999076521204,2.840208540700178
277.88009796633565,-135.1999076521204,2.840208540700178
277.88009796633565,-135.1999076521204,2.840208540700178
277.88009796633565,-135.1999076521204,2.840208540700178
277.88009796633565,-135.1999076521204,2.840208540700178
277.88009796633565,-135.1999076521204,2.840208540700178
277.88009796633565,-135.1999076521204,2.840208540700178
277.88009796633565,-135.1999076521204,2.840208540700178
277.88009796633565,-135.1999076521204,2.840208540700178
277.88009796633565,-135.1999076521204,2.840208540700178
277.88009796633565,-135.1999076521204,2.840208540700178
277.88009796633565,-135.1999076521204,2.840208540700178
277.8924649235264,-135.2091022842646,2.8399025227573227
277.9221518364125,-135.2321252894116,2.8391555753496722
277.954368765285,-135.2571105320056,2.838344968797417
277.9850064328933,-135.28087100778282,2.8375740978607227
278.0146965437528,-135.30389662347997,2.8368270682932866
278.0456500635735,-135.3279020526146,2.836048250233644
278.075971878901,-135.35141757503766,2.83528532642012
278.1050302852506,-135.37395328403252,2.8345541910988232
278.13535210056637,-135.39746880646837,2.8337912672852883
278.1650422113909,-135.42049442219368,2.833044237717862
278.19567987893845,-135.44425489800213,2.832273366781255
278.225685841995,-135.46752546710002,2.831518390090755
278.25537595280366,-135.49055108284549,2.8307713605233005
278.28727702930513,-135.51529137211156,2.829968701094432
278.31823054907306,-135.5392968013078,2.82918988303473
278.3482365121079,-135.56256737043347,2.8284349063441905
278.3795058841071,-135.58681775300346,2.827648141161408
278.4107752561005,-135.61106813558072,2.826861375978619
278.44222036701757,-135.63545081023014,2.8260702409679808
